signal_id,mean_ip,std_ip,kurt_ip,skew_ip,mean_dm,std_dm,kurt_dm,skew_dm,log_mean_dm,slog_skew_dm,kurt_ip_dm_diff,skew_ip_dm_diff,label
9037,82.21875,49.9042736,1.610494814,2.732744507,39.13545151,72.72962746,1.684182781,1.369425773,3.6922600213022476,0.8626476359166887,-0.07368796700000013,1.3633187340000001,1
7826,144.5546875,59.08717191,-0.274597142,-0.563991713,2.308528428,15.5306675,10.56182229,132.5274302,1.1965035068465428,4.894306926397225,-10.836419432,-133.091421913,0
9771,134.34375,48.01211395,-0.153797712,-0.264728502,3.188963211,18.43467392,8.234866703,80.13646068,1.4324532596393913,4.39613243691073,-8.388664415,-80.401189182,0
17458,143.125,52.22771654,-0.247150511,-0.222775631,2.171404682,13.34441693,10.00134368,137.7920415,1.1541746070918468,4.93297670853257,-10.248494190999999,-138.014817131,0
9484,89.5078125,38.96793475,0.445967728,1.559898071,0.756688963,10.14601576,18.13935562,385.3595157,0.5634307662144805,5.956768323816159,-17.693387892,-383.79961762899995,0
9585,117.03125,37.73694673,0.370507846,1.596827039,1.654682274,16.50003506,11.33234504,140.2074913,0.9763249767229867,4.9502303781843775,-10.961837194,-138.61066426099998,0
10237,113.765625,48.30251099,0.412942995,0.136884629,2.847826087,18.21008726,9.441936144,102.5185698,1.3475083360960336,4.639751014969363,-9.028993149,-102.381685171,0
15967,85.1640625,46.31191419,0.694304809,0.728890323,1.090301003,13.17296333,14.08766188,218.7738209,0.7373080761809151,5.392598930690431,-13.393357071,-218.044930577,0
9223,104.703125,39.42761552,0.618571212,1.160453857,1.814381271,12.20233518,11.47030722,181.8602428,1.0347424402746366,5.208722160527152,-10.851736008,-180.69978894300002,0
16971,113.7265625,48.63636031,0.087617531,-0.092584689,3.491638796,22.56356529,7.589002347,60.9988511,1.5022176231355295,4.127115854228236,-7.501384816,-61.091435789,0
14866,146.078125,49.15212505,-0.130417545,-0.240519361,2.405518395,17.8225723,8.612183739,82.88651921,1.2253971732409537,4.429464923686013,-8.742601284000001,-83.127038571,0
1381,96.84375,44.5265787,0.472147645,0.781350407,2.463210702,15.34833506,9.062014117,103.2747769,1.2421961073464494,4.647029500545837,-8.589866472,-102.493426493,0
2928,139.578125,52.65002513,-0.166214886,-0.259638373,0.93812709,10.42136591,17.02381866,351.7520194,0.6617220892338137,5.865765315450768,-17.190033546,-352.01165777299997,0
9158,148.3671875,47.33406396,0.089767371,0.020042305,21.77090301,49.06194661,2.294332722,4.450490336,3.125483537172475,1.69570557453636,-2.204565351,-4.430448031,0
11774,110.59375,45.50831612,0.603982399,0.467634524,2.361204013,15.12976092,9.542330749,112.8357953,1.212299246990052,4.734757017927305,-8.93834835,-112.368160776,0
1435,129.0625,47.58327404,0.034718664,-0.154337459,5.727424749,26.59480329,5.353546164,31.45380752,1.9061924179747964,3.4798177712437766,-5.3188275,-31.608144979000002,0
1011,110.296875,49.1830699,0.55600188,0.410597111,2.393812709,13.97380236,9.252200621,116.7518692,1.2219539823194516,4.76857960708051,-8.696198741,-116.341272089,0
1504,116.7734375,44.646741,0.364080072,0.35184207,3.288461538,19.52640526,8.429932979,83.7565139,1.455928052771068,4.439782603483959,-8.065852907,-83.40467183,0
8121,107.6484375,32.60789538,0.205378008,2.919476047,1.464046823,16.15589432,11.91033262,149.2127232,0.9018050483316308,5.012052444131296,-11.704954612,-146.293247153,0
9349,136.484375,46.74347955,-0.009165332,0.004607327,4.56187291,23.83275797,6.165482606,40.997467,1.7159349058563602,3.7376093069408665,-6.174647938000001,-40.992859673,0
7996,125.734375,47.40277622,0.259212332,0.001899812,1.988294314,18.49572481,10.42068007,113.9856504,1.0947027610812081,4.744807341447252,-10.161467737999999,-113.98375058799999,0
14448,124.734375,45.23851449,0.015638706,0.234804398,2.768394649,19.45801684,8.448431571,78.7042422,1.3266490882253341,4.378322811481288,-8.432792865,-78.469437802,0
4902,115.1640625,61.87661328,0.15500145,-0.821791362,122.1538462,104.02012,-0.249913758,-1.826926804,4.813434355909944,-1.0391901866182085,0.404915208,1.0051354419999998,0
5165,95.7265625,39.41440783,0.608902182,1.292569521,2.24916388,17.35132134,8.792674691,86.53626387,1.1783976955503286,4.472053151733852,-8.183772509,-85.243694349,0
9785,112.75,56.1984486,0.126569698,-0.684606691,3.346989967,21.75208057,7.437089223,60.51264774,1.4694836439754662,4.119242807977467,-7.310519525,-61.197254431,0
14049,182.8359375,45.58384742,-1.730781724,3.480934008,164.132107,77.98819227,-0.671097402,-0.849901271,5.10674580203741,-0.615132270639136,-1.059684322,4.330835279,0
8853,123.0,41.23446677,0.314192689,0.632505516,2.097826087,19.60763865,10.12840668,106.5587117,1.1307006032336453,4.6780368538280035,-9.814213990999999,-105.92620618400001,0
15608,114.0234375,43.03495397,0.061066965,0.296965985,1.879598662,12.17152573,10.98832808,175.5299474,1.0576509309650353,5.173490535634796,-10.927261115,-175.23298141499998,0
12986,115.703125,44.59791884,0.255639595,0.449712977,4.137123746,22.18679275,6.549416739,48.13909404,1.6364933403520874,3.894654930618646,-6.293777144,-47.689381063000006,0
11397,138.046875,43.84825741,-0.134319192,0.593689517,1.947324415,11.76446955,11.88800712,202.6613156,1.0808977808322457,5.3164583965085725,-12.022326311999999,-202.067626083,0
17630,96.6953125,43.17091009,0.288483469,0.729575756,0.72993311,10.74506064,17.64408356,348.3409742,0.5480827430223029,5.856048448683597,-17.355600091,-347.61139844400003,0
14326,109.1875,48.61451526,0.042333428,-0.21610337,6.872909699,30.51871352,5.1091318,27.40425006,2.0634277144299604,3.346538783970716,-5.066798372,-27.620353429999998,0
12324,106.7109375,45.83464716,0.38832621,0.730807208,3.122909699,18.82263928,7.546147395,64.78468443,1.4165591517143603,4.186387051816101,-7.157821185,-64.053877222,0
15672,143.234375,49.91469041,0.054865572,-0.541586848,2.514214047,20.02099146,8.56707959,76.43602634,1.2568159005449797,4.349452128893512,-8.512214018,-76.97761318799999,0
2926,103.8125,34.65809565,0.607510141,2.324369799,2.652173913,13.81868084,8.487329169,108.8588244,1.2953225829022592,4.699196126965175,-7.879819028000001,-106.53445460100001,0
15379,125.8828125,46.9340663,0.181592673,-0.054529072,2.22909699,13.25985553,9.874567875,138.113149,1.17220252848824,4.935287623577546,-9.692975202,-138.167678072,0
5568,92.8671875,43.20343792,0.634169063,0.843125789,1.928929766,12.53239812,10.83045672,164.3482226,1.0746370887257337,5.1080536900504026,-10.196287657000001,-163.50509681100002,0
16782,108.4921875,52.52335732,0.349529972,-0.122763875,0.939799331,9.801784082,17.98532429,406.7433998,0.6625845300963302,6.010638054490899,-17.635794318000002,-406.866163675,0
2540,47.3046875,32.13777922,3.53345021,16.53491275,129.333612,79.08179103,-0.399639203,-1.034550242,4.870097409422387,-0.71027478316575,3.933089413,17.569462992,1
17315,113.7890625,40.59030294,0.433673509,0.967505478,3.4590301,17.99714285,6.895982415,59.05837073,1.4949312760150204,4.095316934814603,-6.462308906,-58.090865252,0
8016,120.7890625,49.19074042,0.042978124,-0.082511234,6.772575251,31.61169797,5.275963169,28.47968779,2.0506015446021997,3.3837014766951774,-5.2329850449999995,-28.562199023999998,0
1774,74.625,36.78102432,0.802786999,3.085969185,2.741638796,21.44560605,8.651414894,78.47590009,1.319523696201954,4.375453832180988,-7.848627895,-75.389930905,0
15239,134.9453125,46.69821808,-0.135600794,-0.069129089,4.323578595,24.28357716,6.012012861,37.61479134,1.6721457454467654,3.65363539840699,-6.147613655,-37.683920429,0
10252,134.5546875,55.68098427,-0.116892237,-0.65171455,1.938963211,13.17944534,10.69520366,150.4172609,1.0780568698354684,5.020039343091389,-10.812095897,-151.06897545,0
10073,89.2265625,37.28442513,0.696072221,2.093904676,0.692307692,11.37513164,17.76076525,331.9461282,0.5260930957149609,5.807980699715928,-17.064693028999997,-329.85222352399995,0
3365,131.0625,47.48992492,0.105704143,-0.010798071,2.069397993,16.34011519,9.950425987,114.2602294,1.1214814488849225,4.747192436289378,-9.844721843999999,-114.271027471,0
10798,94.4609375,36.87709789,0.482187151,1.732390946,3.535117057,21.50506523,7.020758703,54.71923472,1.5118508951413654,4.0203254144310705,-6.5385715520000005,-52.986843774,0
2508,117.875,46.48386817,0.20811319,-0.008640384,8.620401338,33.90488938,4.248279591,18.45605872,2.263885982934216,2.9681585238713075,-4.0401664010000005,-18.464699104,0
13895,109.65625,52.273535,0.242430853,-0.406318997,2.54264214,19.18486952,8.825366347,85.3007336,1.2648728159838132,4.457838098632627,-8.582935493999999,-85.707052597,0
6877,115.0078125,51.4736729,0.166018227,0.04707412,3.33361204,22.04798447,7.533545025,61.52761186,1.4664013836482594,4.135608248941993,-7.367526797999999,-61.48053774,0
2087,113.3828125,48.57743835,0.313824867,-0.163176589,0.472408027,10.35717036,23.36653961,554.7745694,0.386899174151444,6.320362761313791,-23.052714743,-554.9377459890001,0
14708,96.484375,40.1331737,0.486803778,0.992467206,1.483277592,13.76749922,12.07495696,168.7913867,0.9095792972969426,5.134570546442222,-11.588153182,-167.79891949400002,0
218,113.25,53.9638189,0.472258295,-0.214556695,2.066889632,16.59206223,9.539052996,101.2781688,1.1206638988308821,4.627696246469203,-9.066794701000001,-101.492725495,0
14352,125.9921875,47.45285425,0.035568578,0.039911213,2.024247492,16.34541186,10.7630817,128.9937506,1.106662297560957,4.86748637699238,-10.727513122000001,-128.953839387,0
7528,119.84375,44.4317309,0.24561205,0.945314205,0.723244147,9.811151333,18.51916491,413.382025,0.544208646288664,6.0267883140392575,-18.273552860000002,-412.436710795,0
9866,28.28125,41.40518867,3.567978214,13.30472607,100.4849498,81.55386185,-0.001820866,-1.29283676,4.619910509655085,-0.8297898107615715,3.56979908,14.59756283,1
1636,116.5546875,49.68680166,-0.042807061,-0.239529377,3.650501672,22.79569559,7.385336046,59.58294009,1.536975100231553,4.104013336775347,-7.428143107,-59.822469467,0
2256,121.40625,54.68638392,0.157810401,-0.411719425,3.41638796,20.21842761,7.372454754,61.78719748,1.485322158376792,4.1397511909080755,-7.214644353,-62.198916905000004,0
3271,55.3828125,30.77111092,3.857607027,21.10991985,32.47491639,68.85065904,1.981252934,2.482175712,3.5107963938892777,1.2476573030251117,1.8763540929999998,18.627744138,1
13736,103.703125,40.02623346,0.384758683,1.014754499,3.920568562,26.68911591,7.141973008,51.67117731,1.5934240852096284,3.9640683858181047,-6.757214325,-50.656422811,0
5764,129.3125,53.04917383,0.073884697,-0.544251364,2.85451505,17.72001414,8.418442047,83.14328076,1.349245201436733,4.4325210690827515,-8.344557349999999,-83.687532124,0
4464,8.3515625,37.2362789,5.07825477,25.82328587,132.916388,74.2690222,-0.045378657,-1.427807886,4.897215635051268,-0.8869887456845452,5.123633427,27.251093756,1
11709,117.390625,47.24821994,0.33620111,0.120427217,2.47993311,19.67687382,9.064563997,87.69779216,1.2470130723372843,4.485234997912172,-8.728362887000001,-87.577364943,0
2591,109.1953125,49.34857815,0.410093062,-0.011605558,1.093645485,10.38906647,15.751866,324.0053704,0.7389067977333738,5.783841706500905,-15.341772938,-324.016975958,0
12126,109.21875,46.88465526,0.311484889,0.417320413,1.222408027,11.64708324,13.87534583,240.2034019,0.7985913048724705,5.485640568816587,-13.563860941,-239.786081487,0
900,129.4375,53.19594528,-0.153965311,-0.319230705,2.391304348,17.44716989,8.514116804,81.64350984,1.221214610811724,4.414536295351898,-8.668082115,-81.96274054499999,0
2179,131.765625,50.30166566,0.211940501,-0.171959045,3.331103679,24.33649425,7.79037675,62.10465635,1.4658224007591678,4.144794560010005,-7.578436249,-62.276615395,0
5710,43.984375,31.09008694,4.307838399,23.46514359,46.1680602,64.45307087,1.295862671,0.834444663,3.8537169728550666,0.6067417997357254,3.0119757280000004,22.630698927,1
12647,107.984375,62.67949031,0.499147957,-0.951198188,6.444816054,26.39263855,5.234382859,31.53014292,2.0075179585103924,3.482167133958548,-4.735234902,-32.481341108,0
2031,14.4609375,29.38773722,6.296725041,42.02539536,57.38210702,68.2628599,1.042517402,0.23163624,4.067009456244369,0.2083435617733292,5.2542076390000005,41.79375912,1
5090,112.796875,44.50813819,0.229526973,0.126304521,4.898829431,27.29111544,5.956797914,36.22838901,1.7747539297020638,3.6170716156617995,-5.7272709410000004,-36.102084489,0
7177,123.046875,55.85288424,0.070857294,-0.472432081,4.911371237,33.00208524,6.594466352,41.6548435,1.7768778243025307,3.753140831381943,-6.523609058000001,-42.127275581,0
8638,106.5078125,37.86860426,0.58972302,1.665234172,5.755852843,31.12396603,5.954662829,36.16065596,1.910409217032782,3.615250566104154,-5.364939809,-34.495421788,0
8854,113.7734375,54.03040447,0.222659202,-0.297194582,2.635451505,16.16923089,10.09365844,129.1453931,1.2907333137259231,4.868652233964302,-9.870999238,-129.442587682,0
7666,95.359375,43.67363592,0.463472227,0.52538013,3.411371237,18.19358016,7.013281232,59.79302541,1.4841855792227616,4.107475068740691,-6.549809005,-59.267645279999996,0
5533,60.484375,32.02610858,2.965752683,14.35582531,68.50919732,73.32304079,0.864618889,-0.250095965,4.2414590793547395,-0.22322032036739056,2.101133794,14.605921275,1
17489,93.2265625,43.6318431,0.52136022,0.909829501,1.351170569,13.16300266,11.95842709,170.503631,0.8549133186063227,5.144604438393532,-11.43706687,-169.59380149900002,0
5029,122.5625,45.47367886,0.062036439,0.417906661,2.964046823,21.71119061,8.2149873,71.95736758,1.3772654284565065,4.289875264797183,-8.152950861,-71.53946091899999,0
14973,107.859375,44.80735402,0.409007903,1.100112246,1.529264214,15.20253389,12.34112361,169.4863347,0.9279284359358524,5.138655145124421,-11.932115707000001,-168.38622245399998,0
5292,107.3125,48.05851739,0.234358009,-0.356210215,14.45150502,48.52686209,3.263462553,9.211920737,2.7377064108972196,2.3235557375982334,-3.029104544,-9.568130952,0
5118,121.9921875,52.53934479,0.373432233,0.085934158,2.959866221,20.56802226,7.78096991,64.71194642,1.3762102421199875,4.185280741837683,-7.407537677,-64.626012262,0
13863,102.9453125,34.8831327,0.221024908,2.120448338,2.785117057,17.42206188,8.324771612,80.91547428,1.3310768129633759,4.405687914159635,-8.103746703999999,-78.795025942,0
5184,145.828125,52.51504388,-0.163484762,-0.066447833,4.198160535,27.00319001,6.839461453,47.72025756,1.6483048197362418,3.8860949099229716,-7.002946215000001,-47.786705393,0
2323,115.4296875,57.34771731,0.363575505,-0.466395005,4.099498328,20.77396991,6.628306444,50.68111692,1.6291421678331002,3.945092471469908,-6.264730939,-51.147511925,0
3638,74.546875,39.23723108,2.382242416,7.96573733,13.0493311,44.73781003,3.707019777,13.32144303,2.642574786105507,2.6617579267069154,-1.3247773610000002,-5.3557057,1
17511,136.71875,57.14071686,-0.151446932,-0.472843392,0.885451505,10.45700334,16.59516655,335.422353,0.6341673174173326,5.818367373572575,-16.746613481999997,-335.895196392,0
6092,123.5625,54.91780079,0.11887879,-0.451300803,2.4590301,21.21405069,9.100760318,84.40238076,1.240988231854146,4.447373978157703,-8.981881528,-84.853681563,0
15873,130.9609375,43.10042821,-0.088145963,-0.006333665,5.926421405,29.18519355,5.884034115,36.88443917,1.9353432880507693,3.6345404517895354,-5.972180078,-36.890772835,0
3138,106.015625,40.79617483,0.342232418,0.74129264,1.088628763,11.63802603,14.36279189,247.3020795,0.7365077563943214,5.514646067428709,-14.020559472,-246.56078685999998,0
11045,24.1953125,27.61143858,6.136716697,42.8259995,57.7132107,66.03356696,1.321973986,0.992863952,4.072664756027563,0.6895727759804177,4.814742711,41.833135548,1
926,110.46875,48.41696137,0.433250403,-0.151844171,1.966555184,15.76777179,10.38738,126.2789869,1.0874014089369313,4.84638142438126,-9.954129597,-126.430831071,0
3012,119.9765625,48.87747194,-0.079337171,-0.306004071,2.060200669,17.87446156,10.04384112,106.9868927,1.1184804919187146,4.682009855870138,-10.123178291,-107.292896771,0
11831,117.875,45.83581433,0.266218919,0.390314069,2.308528428,15.61271331,9.613916158,113.0544572,1.1965035068465428,4.736676029071529,-9.347697239,-112.664143131,0
4737,101.1796875,50.39150375,0.488225948,0.140277984,2.567725753,19.96216141,8.828874599,83.61884022,1.2719283488152247,4.438156939454673,-8.340648651,-83.478562236,0
17526,136.6484375,46.85726162,0.15655452,0.273676633,2.95819398,21.61377901,7.751286795,62.27067708,1.3757878555802512,4.147421984539814,-7.594732275,-61.997000447,0
15497,119.203125,59.21403964,0.173684399,-0.509824508,3.827759197,22.43423161,7.173969382,57.6652852,1.5743824256451056,4.071848158365517,-7.000284983,-58.175109708,0
1840,114.546875,45.7359711,0.293721461,0.205579064,2.33277592,15.53083983,9.66622426,114.8771635,1.203805566342444,4.752530694693379,-9.372502799,-114.67158443599999,0
15619,131.09375,46.18973058,-0.090160694,0.028180725,6.253344482,30.56045925,5.475468198,31.50588222,1.9814626703588922,3.4814210643433428,-5.565628891999999,-31.477701495,0
1845,101.703125,43.90247704,0.171922232,0.283719729,5.737458194,28.65490032,5.609646849,33.41528716,1.907682731243694,3.538500859851547,-5.437724617,-33.131567431,0
7338,91.7109375,46.24614044,0.635000442,0.843381216,2.859531773,20.94063917,8.362498476,74.4276665,1.3505458737874105,4.32317413741989,-7.727498034000001,-73.584285284,0
13068,100.9453125,43.70002657,0.470580382,0.987926003,2.390468227,15.88242364,8.75823935,93.86329439,1.2209680319136589,4.552436848815406,-8.287658968,-92.875368387,0
3313,138.90625,57.12519659,0.097387983,-0.606758686,2.769230769,16.44562104,8.264412891,82.90553636,1.3268709405878654,4.429691598900365,-8.167024907999998,-83.512295046,0
17452,103.109375,42.24652988,0.381185391,0.615511835,1.87541806,13.55018041,10.44211993,139.3704852,1.0561980758519016,4.944285250119302,-10.060934539,-138.75497336499998,0
4932,155.6953125,44.7169149,-0.271692847,0.388234484,1.623745819,10.98192059,13.60556457,259.4065074,0.964602998630712,5.56224390003753,-13.877257417000001,-259.018272916,0
1391,144.3125,48.79192908,0.00369933,0.042798682,7.329431438,32.39908702,4.513968257,19.86937096,2.1197951991073936,3.0382825797627993,-4.510268927,-19.826572278,0
11143,102.1328125,42.14954239,0.432887939,1.010393606,2.421404682,20.00224929,8.986279877,84.43917156,1.2300511924807835,4.447804679003828,-8.553391937999999,-83.42877795400001,0
745,135.6328125,48.35462605,-0.176937896,0.346115155,1.223244147,15.81042039,13.52070256,186.0030405,0.7989674566617395,5.231124876080694,-13.697640456,-185.656925345,0
201,128.6328125,52.94260912,-0.034207574,-0.385722225,3.665551839,22.73844704,7.046586334,54.1782308,1.540206120765138,4.010568505933704,-7.0807939079999995,-54.563953025,0
6843,104.1953125,45.70405114,0.316854507,0.261690602,22.32859532,64.37510179,2.553126251,4.576720775,3.149679875047955,1.7186009289135586,-2.236271744,-4.315030173,0
3585,112.7890625,48.749143,0.174574995,-0.020146361,4.357859532,28.33942082,6.899840384,48.05085979,1.6785645542800651,3.892857714705858,-6.725265389,-48.071006151,0
12627,134.59375,49.91640473,-0.117524134,0.272873879,1.514214047,10.56690574,14.05383844,287.8303219,0.9219602485484542,5.665839394235852,-14.171362574,-287.557448021,0
11725,98.9140625,48.40600223,0.413448085,0.236233836,2.498327759,14.1526259,9.188782979,115.1707384,1.2522850711777764,4.755060991707301,-8.775334894,-114.93450456400001,0
11305,141.46875,50.08725785,-0.267857267,0.192272668,13.61789298,47.24288251,3.423080259,10.44132712,2.6822463249204413,2.437231986216368,-3.690937526,-10.249054452000001,0
1486,119.046875,47.54354244,0.012741208,0.003234809,6.030936455,26.28951645,5.200120869,30.18359677,1.9503199053437266,3.439892212012029,-5.1873796610000005,-30.180361961000003,0
10317,78.2421875,46.93858123,1.246941014,1.536004408,4.137959866,19.52509398,6.430717039,51.00142806,1.6366560874465965,3.9512711808966423,-5.183776025,-49.465423652000005,0
1035,96.53125,35.62169667,0.510013768,2.273396138,1.740802676,12.15093376,11.44176342,184.0322005,1.0082508249445097,5.2205298666889615,-10.931749651999999,-181.75880436199998,0
16045,124.2890625,48.1172319,0.000672884,-0.10080241,8.220735786,37.49445584,4.739159503,21.91586266,2.221454837638188,3.131829363335843,-4.738486619,-22.01666507,0
11138,107.4140625,44.57183937,0.394268748,0.393693148,3.475752508,20.53967319,7.04343849,56.36582452,1.4986744958021017,4.049448734371904,-6.649169742,-55.972131372,0
15556,129.3515625,44.18915129,0.203177981,0.587290059,3.798494983,20.32878656,6.655553475,50.81855224,1.5683023235399356,3.947748236495903,-6.452375494,-50.231262181000005,0
10947,151.9296875,61.1831502,-0.531144854,-0.571877226,75.02591973,73.55274878,0.909743039,-0.008210958,4.331074331221261,-0.00817743148255079,-1.440887893,-0.563666268,0
2592,105.5390625,47.58411998,0.416696908,0.233840836,1.755016722,12.75663707,11.16654938,164.8840201,1.0134235122779272,5.1112888700736665,-10.749852471999999,-164.65017926399997,0
11760,95.9609375,36.09306598,0.226956811,2.102523727,0.950668896,9.747227093,17.73436684,405.2457171,0.668172337346258,6.006958191065298,-17.507410029,-403.143193373,0
7962,32.8671875,44.12524276,2.532312287,6.453996205,94.65301003,79.13740115,0.576738892,-0.956042923,4.56072716460178,-0.6709235156458822,1.955573395,7.410039128,1
5305,131.5234375,41.843265,0.038342667,0.667605622,2.903010033,16.0849737,7.996095479,82.23850775,1.3617480587819022,4.4217100742864135,-7.957752812,-81.570902128,0
17033,113.8828125,56.61252913,0.369250326,-0.324880224,3.567725753,22.15858611,7.302313376,58.10384223,1.5190154339927737,4.079295934650787,-6.9330630499999994,-58.428722453999995,0
7031,122.859375,46.38960928,0.48367951,0.106853718,42.87541806,80.1997946,1.350381726,-0.138739979,3.7813542101736832,-0.12992236955331082,-0.866702216,0.245593697,0
4996,131.6171875,36.01434634,-0.052324831,1.491689491,0.91638796,10.04761402,17.13958489,371.5919968,0.6504421433938612,5.920483978602397,-17.191909721,-370.100307309,0
402,123.2734375,49.44895013,0.211980793,0.033918175,4.099498328,18.71309433,6.03065663,46.74034972,1.6291421678331002,3.865776946397049,-5.818675837,-46.706431545,0
17856,107.4921875,49.80351959,0.359887495,0.133437885,2.352842809,20.07642381,9.599411265,97.2637887,1.2098085856813097,4.587655583904757,-9.23952377,-97.130350815,0
3487,140.8515625,48.92981099,0.022625611,-0.016207912,3.340301003,21.28494564,7.51362971,63.49014084,1.467943701237284,4.1665123569243825,-7.491004099,-63.506348752,0
13449,144.7734375,51.76059898,-0.214620471,0.249143829,90.33361204,91.45235564,0.056649469,-1.925910411,4.5145188692481515,-1.0736056838790136,-0.27126994,2.17505424,0
10853,104.0078125,47.13635409,0.306489545,-0.166497601,1.524247492,12.08430174,12.06604007,192.2920862,0.9259429953393555,5.264202444869216,-11.759550525,-192.458583801,0
13642,110.0078125,42.09355208,0.207618108,0.45643648,2.596153846,14.44219079,8.714024587,104.0111873,1.2798648982303784,4.654066890196217,-8.506406479,-103.55475082000001,0
16191,118.1875,45.34137011,0.290462216,0.053947037,2.009197324,17.57280362,11.03836004,134.5165505,1.1016733734306376,4.9090937767722345,-10.747897824,-134.462603463,0
9717,95.7890625,35.27274363,0.58822372,2.528347177,1.823578595,13.16818703,11.2508104,160.8637679,1.0380050857624648,5.086755042556032,-10.66258668,-158.335420723,0
9892,109.0625,44.8852269,0.091465866,0.009538465,2.007525084,15.44796347,9.588283101,107.5307365,1.1011175093140433,4.687033418576978,-9.496817235,-107.521198035,0
4343,103.4296875,45.59411345,0.262504489,0.094693548,1.018394649,10.28309956,16.68003798,348.8779028,0.7023024672314068,5.857584244478585,-16.417533491,-348.783209252,0
15630,104.4609375,56.6716009,0.479428247,-0.443330096,2.327759197,14.73521929,9.36505447,111.8362042,1.2022991636704188,4.725937246787425,-8.885626223000001,-112.279534296,0
12788,115.6796875,50.55657932,0.144594672,-0.394362917,8.825250836,35.74599724,4.642215278,22.00787146,2.28495568781111,3.1358363947705965,-4.497620606,-22.402234377,0
17025,120.140625,45.79467327,0.466357217,0.528348892,2.286789298,16.90912736,9.823143438,111.061145,1.1899111910150737,4.719044659825434,-9.356786221,-110.532796108,0
3524,43.8984375,37.35238443,3.253270895,13.42951737,15.42892977,46.0383997,3.119052514,8.983716247,2.799043791157013,2.300955390449957,0.13421838100000016,4.445801122999999,1
1047,100.7265625,41.3277137,0.376008737,1.302669733,2.334448161,14.39005779,9.241226196,112.2116906,1.20430719671057,4.729259434288296,-8.865217459,-110.909020867,0
4583,108.015625,46.41658923,0.255241953,0.324290417,0.632107023,10.92258128,19.1690725,385.7943842,0.4898718322104116,5.957893244859473,-18.913830547,-385.47009378300004,0
1180,110.1015625,44.89777275,0.420535629,0.134953688,1.884615385,12.61575424,10.92185494,164.6528258,1.0593915756481618,5.109894187459444,-10.501319311,-164.517872112,0
5033,30.7578125,37.8528702,4.196452333,18.43807325,78.95652174,60.87601674,0.791637356,0.360160547,4.381483008686047,0.3076027420454004,3.404814977,18.077912703,1
14781,116.953125,42.67150311,0.324790355,0.340297902,1.384615385,13.18079443,11.75886252,165.2235152,0.8690378471848998,5.113333359777576,-11.434072165,-164.883217298,0
1335,126.296875,45.71692099,0.124646262,0.180689714,2.639632107,15.33907947,8.022532297,85.69548076,1.2918826070352882,4.462401757399104,-7.897886035,-85.514791046,0
4118,100.375,50.840744,0.385923112,-0.101072953,8.602006689,37.63004825,4.450499471,18.93783015,2.2619721067342087,2.9926189396556095,-4.064576358999999,-19.038903103,0
5624,116.8359375,45.52759763,0.162573818,0.111272588,1.487458194,15.39531516,11.52614944,142.6601782,0.9112613834772203,4.967450637074676,-11.363575621999999,-142.548905612,0
4136,109.5234375,41.46534035,0.414327762,0.854680018,6.89548495,32.93443796,5.274719904,28.37525355,2.066291070773672,3.3801526039164336,-4.860392142,-27.520573532,0
4838,119.953125,51.70512235,-0.019278653,-0.120073676,1.217391304,13.706658,13.25274438,192.7401029,0.7963314166383133,5.266517585122285,-13.272023033,-192.86017657600001,0
5995,114.3203125,52.8242862,0.150335851,-0.399078696,1.116220736,11.32245694,14.74957526,268.803663,0.7496318261356928,5.597694520404992,-14.599239409,-269.202741696,0
17817,101.265625,41.3930256,0.496213816,0.840861584,3.118729097,20.46354824,7.785509673,67.04725324,1.4155446441723423,4.220202364432723,-7.289295857,-66.20639165600001,0
14320,146.359375,53.17111739,-0.132667539,-0.348909918,1.872909699,16.0611468,11.35297993,140.6967865,1.0553253485947331,4.953689468246115,-11.485647469,-141.045696418,0
17455,121.40625,55.32156529,0.145738292,-0.386433207,1.820234114,13.79327639,10.97281283,148.6233323,1.0368199006530594,5.0081210179513596,-10.827074538,-149.009765507,0
10973,122.046875,53.92614443,0.182566678,-0.442187167,5.525919732,25.48929535,5.404275253,31.92021212,1.8757818983713064,3.4940868192875025,-5.221708575,-32.362399286999995,0
7866,122.1796875,42.19716252,0.506308565,0.710815407,3.319397993,23.8497595,7.887625,65.17197395,1.4631160390731994,4.192257019073653,-7.381316435,-64.461158543,0
11028,93.8515625,38.9067575,0.751820716,1.491719799,2.37458194,17.12432864,9.021305946,95.45129778,1.2162714470223874,4.5690381947303695,-8.26948523,-93.95957798100001,0
14370,133.3203125,53.5037869,0.147843117,-0.305717836,6.331939799,33.46759052,5.397414284,28.35738253,1.9922401192236194,3.3795440488865798,-5.249571167,-28.663100366,0
1386,127.015625,48.63929487,-0.095873821,-0.160838173,3.477424749,23.19537476,7.353730578,57.02545693,1.4990480483346709,4.060881826838672,-7.449604399,-57.186295103,0
14416,112.6875,50.53553051,0.099522214,-0.18362261,1.734949833,14.35517512,11.09113851,145.5612228,1.006113093109739,4.987443244231626,-10.991616296,-145.74484540999998,0
13525,115.96875,60.41923037,0.1268732,-0.655494239,2.669732441,14.97893014,8.708922768,100.1536191,1.3001187550491538,4.616640342509026,-8.582049568,-100.809113339,0
566,87.0859375,39.17948031,0.676410762,1.846017995,2.677257525,18.32139267,8.939713643,91.94974803,1.3021672365813919,4.532059003351514,-8.263302881,-90.103730035,0
